id,match_id,match_full_time,extra_full_time,player_id,back_number,player_name,player_last_name,team_id,team_name,event_time,event_period,is_side_changed,event_types,filtered_event_types,x,y,relative_player_id,relative_player_name,relative_player_last_name,relative_x,relative_y
32127887,25199,5400000,0,175826,19,Richie,Loughty,9829,FC Hercules,3202633,SECOND_HALF,False,aerialDuelFailed,aerialDuelFailed,0.819407,0.664805,,,,,
32128069,25199,5400000,0,175806,13,Kevin,Kraus,9828,FC Cerberus,3202657,SECOND_HALF,False,aerialDuelSucceeded passSucceeded passSucceededFrom7 passSucceededTo7 passSucceededFrom7To7 forwardPassSucceeded shortPassSucceeded passReceived passSucceededFrom7 passSucceededTo7 passSucceededFrom7To7 forwardPassSucceeded shortPassSucceeded,aerialDuelSucceeded passSucceeded passReceived,0.163391,0.33906,175808,Kerem,Demirbay,0.206059,0.412794
32128070,25199,5400000,0,175808,14,Kerem,Demirbay,9828,FC Cerberus,3203745,SECOND_HALF,False,groundDuelSucceeded passReceived,groundDuelSucceeded passReceived,0.206059,0.412794,,,,,
32128880,25199,5400000,0,175825,2,Conor,McAleny,9829,FC Hercules,3204279,SECOND_HALF,False,groundDuelFailed,groundDuelFailed,0.792294,0.590116,,,,,
32128074,25199,5400000,0,175808,14,Kerem,Demirbay,9828,FC Cerberus,3204769,SECOND_HALF,False,passSucceeded passSucceededFrom7 passSucceededTo8 passSucceededFrom7To8 sidewaysPassSucceeded mediumPassSucceeded passSucceededFrom7 passSucceededTo8 passSucceededFrom7To8 sidewaysPassSucceeded mediumPassSucceeded,passSucceeded,0.229895,0.388158,175804,Simen,Rafn,0.488017,0.343915
32128075,25199,5400000,0,175804,32,Simen,Rafn,9828,FC Cerberus,3206812,SECOND_HALF,False,groundDuelSucceeded passReceived,groundDuelSucceeded passReceived,0.488017,0.343915,,,,,
32127888,25199,5400000,0,175818,7,Dominic,Ball,9829,FC Hercules,3206927,SECOND_HALF,False,groundDuelFailed,groundDuelFailed,0.523269,0.659932,,,,,
32128076,25199,5400000,0,175804,32,Simen,Rafn,9828,FC Cerberus,3208365,SECOND_HALF,False,passSucceeded passSucceededFrom8 passSucceededTo9 passSucceededFrom8To9 sidewaysPassSucceeded shortPassSucceeded passSucceededFrom8 passSucceededTo9 passSucceededFrom8To9 sidewaysPassSucceeded shortPassSucceeded,passSucceeded,0.544638,0.336957,175800,Efrain,Alvarez,0.723716,0.38883
32128077,25199,5400000,0,175800,18,Efrain,Alvarez,9828,FC Cerberus,3209333,SECOND_HALF,False,passReceived,passReceived,0.723716,0.38883,,,,,
32128078,25199,5400000,0,175800,18,Efrain,Alvarez,9828,FC Cerberus,3211269,SECOND_HALF,False,passSucceeded passSucceededFrom9 passSucceededTo12 passSucceededFrom9To12 forwardPassSucceeded mediumPassSucceeded passSucceededFrom9 passSucceededTo12 passSucceededFrom9To12 forwardPassSucceeded mediumPassSucceeded,passSucceeded,0.787921,0.480291,175807,Patrick,Möschl,0.950092,0.657659
32128079,25199,5400000,0,175807,23,Patrick,Möschl,9828,FC Cerberus,3212618,SECOND_HALF,False,passReceived,passReceived,0.950092,0.657659,,,,,
32128080,25199,5400000,0,175807,23,Patrick,Möschl,9828,FC Cerberus,3214518,SECOND_HALF,False,passSucceeded passSucceededFrom15 passSucceededTo15 passSucceededFrom15To15 forwardPassSucceeded shortPassSucceeded passSucceededFrom15 passSucceededTo15 passSucceededFrom15To15 forwardPassSucceeded shortPassSucceeded,passSucceeded,0.919112,0.706123,175800,Efrain,Alvarez,0.89141,0.831258
32128081,25199,5400000,0,175800,18,Efrain,Alvarez,9828,FC Cerberus,3216612,SECOND_HALF,False,passFailed crossFailed passFailedFrom15 passFailedTo17 passFailedFrom15To17 sidewaysPassFailed mediumPassFailed passReceived passFailedFrom15 passFailedTo17 passFailedFrom15To17 sidewaysPassFailed mediumPassFailed,crossFailed,0.89141,0.831258,,,,0.641963,0.876833
32128082,25199,5400000,0,,,,,9828,FC Cerberus,3217066,SECOND_HALF,False,,,0.641963,0.876833,,,,,
32127889,25199,5400000,0,175824,4,Simon,Thern,9829,FC Hercules,3217506,SECOND_HALF,False,possession passFailed passFailedFrom2 passFailedTo4 passFailedFrom2To4 forwardPassFailed shortPassFailed passFailedFrom2 passFailedTo4 passFailedFrom2To4 forwardPassFailed shortPassFailed,passFailed possession,0.373163,0.111116,,,,0.269452,0.192615
32127890,25199,5400000,0,,,,,9829,FC Hercules,3218352,SECOND_HALF,False,,,0.269452,0.192615,,,,,
32128083,25199,5400000,0,175807,23,Patrick,Möschl,9828,FC Cerberus,3218566,SECOND_HALF,False,ballMissed,ballMissed,0.719145,0.817626,,,,,
32127891,25199,5400000,0,175818,7,Dominic,Ball,9829,FC Hercules,3221681,SECOND_HALF,False,possession,possession,0.0873167,0.369644,,,,,
32127892,25199,5400000,0,175818,7,Dominic,Ball,9829,FC Hercules,3226061,SECOND_HALF,False,passSucceeded passSucceededFrom10 passSucceededTo8 passSucceededFrom10To8 sidewaysPassSucceeded mediumPassSucceeded passSucceededFrom10 passSucceededTo8 passSucceededFrom10To8 sidewaysPassSucceeded mediumPassSucceeded,passSucceeded,0.137122,0.557075,175822,Joris,Gnagnon,0.428249,0.486501
32127893,25199,5400000,0,175822,17,Joris,Gnagnon,9829,FC Hercules,3227646,SECOND_HALF,False,passReceived,passReceived,0.428249,0.486501,,,,,
32127894,25199,5400000,0,175822,17,Joris,Gnagnon,9829,FC Hercules,3231576,SECOND_HALF,False,passSucceeded passSucceededFrom11 passSucceededTo15 passSucceededFrom11To15 forwardPassSucceeded mediumPassSucceeded passSucceededFrom11 passSucceededTo15 passSucceededFrom11To15 forwardPassSucceeded mediumPassSucceeded,passSucceeded,0.455744,0.608444,175821,Douglas Arthur,Silbeira Martins,0.809561,0.762247
32127895,25199,5400000,0,175821,20,Douglas Arthur,Silbeira Martins,9829,FC Hercules,3234071,SECOND_HALF,False,passReceived,passReceived,0.809561,0.762247,,,,,
32127896,25199,5400000,0,175821,20,Douglas Arthur,Silbeira Martins,9829,FC Hercules,3238149,SECOND_HALF,False,passSucceeded passSucceededFrom18 passSucceededTo15 passSucceededFrom18To15 backwardPassSucceeded shortPassSucceeded passSucceededFrom18 passSucceededTo15 passSucceededFrom18To15 backwardPassSucceeded shortPassSucceeded,passSucceeded,0.776021,0.859192,175819,Magnus,Blakstad,0.84506,0.820522
32127897,25199,5400000,0,175819,9,Magnus,Blakstad,9829,FC Hercules,3240005,SECOND_HALF,False,passReceived,passReceived,0.84506,0.820522,,,,,
32127898,25199,5400000,0,175819,9,Magnus,Blakstad,9829,FC Hercules,3241004,SECOND_HALF,False,passSucceeded passSucceededFrom15 passSucceededTo15 passSucceededFrom15To15 backwardPassSucceeded shortPassSucceeded passSucceededFrom15 passSucceededTo15 passSucceededFrom15To15 backwardPassSucceeded shortPassSucceeded,passSucceeded,0.862591,0.817548,175822,Joris,Gnagnon,0.746773,0.698743
32127899,25199,5400000,0,175822,17,Joris,Gnagnon,9829,FC Hercules,3242118,SECOND_HALF,False,passReceived,passReceived,0.746773,0.698743,,,,,
32127900,25199,5400000,0,175822,17,Joris,Gnagnon,9829,FC Hercules,3242966,SECOND_HALF,False,passSucceeded passSucceededFrom15 passSucceededTo14 passSucceededFrom15To14 sidewaysPassSucceeded shortPassSucceeded passSucceededFrom15 passSucceededTo14 passSucceededFrom15To14 sidewaysPassSucceeded shortPassSucceeded,passSucceeded,0.731677,0.699123,175820,Zlatko,Junuzović,0.553043,0.679612
32127901,25199,5400000,0,175820,10,Zlatko,Junuzović,9829,FC Hercules,3243890,SECOND_HALF,False,passReceived,passReceived,0.553043,0.679612,,,,,
32127902,25199,5400000,0,175820,10,Zlatko,Junuzović,9829,FC Hercules,3244147,SECOND_HALF,False,passSucceeded passSucceededFrom14 passSucceededTo14 passSucceededFrom14To14 forwardPassSucceeded shortPassSucceeded passSucceededFrom14 passSucceededTo14 passSucceededFrom14To14 forwardPassSucceeded shortPassSucceeded,passSucceeded,0.519852,0.678845,175817,Agustín,Urzi,0.50663,0.738441
32127903,25199,5400000,0,175817,12,Agustín,Urzi,9829,FC Hercules,3244887,SECOND_HALF,False,passFailed passFailedFrom14 passFailedTo14 passFailedFrom14To14 sidewaysPassFailed shortPassFailed passReceived passFailedFrom14 passFailedTo14 passFailedFrom14To14 sidewaysPassFailed shortPassFailed,passFailed passReceived,0.50663,0.738441,,,,0.338098,0.740641
32127904,25199,5400000,0,,,,,9829,FC Hercules,3245732,SECOND_HALF,False,,,0.338098,0.740641,,,,,
32128098,25199,5400000,0,175807,23,Patrick,Möschl,9828,FC Cerberus,3246117,SECOND_HALF,False,possession passSucceeded passSucceededFrom6 passSucceededTo8 passSucceededFrom6To8 forwardPassSucceeded shortPassSucceeded passSucceededFrom6 passSucceededTo8 passSucceededFrom6To8 forwardPassSucceeded shortPassSucceeded,passSucceeded possession,0.673589,0.266708,175809,Pierre Kunde,Malong,0.561719,0.398318
32128099,25199,5400000,0,175809,10,Pierre Kunde,Malong,9828,FC Cerberus,3247273,SECOND_HALF,False,passReceived,passReceived,0.561719,0.398318,,,,,
32128105,25199,5400000,0,175809,10,Pierre Kunde,Malong,9828,FC Cerberus,3249715,SECOND_HALF,False,passFailed passFailedFrom8 passFailedTo14 passFailedFrom8To14 forwardPassFailed longPassFailed passFailedFrom8 passFailedTo14 passFailedFrom8To14 forwardPassFailed longPassFailed,passFailed,0.417738,0.430745,,,,0.333444,0.780413
32128106,25199,5400000,0,,,,,9828,FC Cerberus,3251943,SECOND_HALF,False,,,0.333444,0.780413,,,,,
32127905,25199,5400000,0,175827,1,Dawid,Kudła,9829,FC Hercules,3252468,SECOND_HALF,False,possession passSucceeded passSucceededFrom6 passSucceededTo9 passSucceededFrom6To9 forwardPassSucceeded mediumPassSucceeded passSucceededFrom6 passSucceededTo9 passSucceededFrom6To9 forwardPassSucceeded mediumPassSucceeded,passSucceeded possession,0.690644,0.217711,175826,Richie,Loughty,0.918094,0.379579
32127906,25199,5400000,0,175826,19,Richie,Loughty,9829,FC Hercules,3254793,SECOND_HALF,False,passReceived,passReceived,0.918094,0.379579,,,,,
32127907,25199,5400000,0,175826,19,Richie,Loughty,9829,FC Hercules,3259414,SECOND_HALF,False,passSucceeded passSucceededFrom9 passSucceededTo12 passSucceededFrom9To12 forwardPassSucceeded shortPassSucceeded passSucceededFrom9 passSucceededTo12 passSucceededFrom9To12 forwardPassSucceeded shortPassSucceeded,passSucceeded,0.930926,0.451939,175819,Magnus,Blakstad,0.971414,0.514079
32127908,25199,5400000,0,175819,9,Magnus,Blakstad,9829,FC Hercules,3260628,SECOND_HALF,False,passReceived,passReceived,0.971414,0.514079,,,,,
32127909,25199,5400000,0,175819,9,Magnus,Blakstad,9829,FC Hercules,3262719,SECOND_HALF,False,passSucceeded passSucceededFrom9 passSucceededTo9 passSucceededFrom9To9 backwardPassSucceeded shortPassSucceeded passSucceededFrom9 passSucceededTo9 passSucceededFrom9To9 backwardPassSucceeded shortPassSucceeded,passSucceeded,0.96249,0.475984,175826,Richie,Loughty,0.93228,0.399435
32127910,25199,5400000,0,175826,19,Richie,Loughty,9829,FC Hercules,3263651,SECOND_HALF,False,passReceived,passReceived,0.93228,0.399435,,,,,
32127911,25199,5400000,0,175826,19,Richie,Loughty,9829,FC Hercules,3264576,SECOND_HALF,False,passSucceeded passSucceededFrom9 passSucceededTo8 passSucceededFrom9To8 sidewaysPassSucceeded mediumPassSucceeded passSucceededFrom9 passSucceededTo8 passSucceededFrom9To8 sidewaysPassSucceeded mediumPassSucceeded,passSucceeded,0.926041,0.392746,175820,Zlatko,Junuzović,0.579625,0.403084
32127912,25199,5400000,0,175820,10,Zlatko,Junuzović,9829,FC Hercules,3266601,SECOND_HALF,False,passReceived,passReceived,0.579625,0.403084,,,,,
32127917,25199,5400000,0,175820,10,Zlatko,Junuzović,9829,FC Hercules,3268720,SECOND_HALF,False,passSucceeded passSucceededFrom8 passSucceededTo7 passSucceededFrom8To7 sidewaysPassSucceeded shortPassSucceeded passSucceededFrom8 passSucceededTo7 passSucceededFrom8To7 sidewaysPassSucceeded shortPassSucceeded,passSucceeded,0.473007,0.396007,175824,Simon,Thern,0.254936,0.418362
32127918,25199,5400000,0,175824,4,Simon,Thern,9829,FC Hercules,3270655,SECOND_HALF,False,passReceived,passReceived,0.254936,0.418362,,,,,
32127919,25199,5400000,0,175824,4,Simon,Thern,9829,FC Hercules,3272287,SECOND_HALF,False,passSucceeded passSucceededFrom7 passSucceededTo10 passSucceededFrom7To10 forwardPassSucceeded shortPassSucceeded passSucceededFrom7 passSucceededTo10 passSucceededFrom7To10 forwardPassSucceeded shortPassSucceeded,passSucceeded,0.151405,0.443958,175818,Dominic,Ball,0.158006,0.587798
32127920,25199,5400000,0,175818,7,Dominic,Ball,9829,FC Hercules,3273456,SECOND_HALF,False,foulCommitted passReceived,foulCommitted passReceived,0.158006,0.587798,,,,,
32128109,25199,5400000,0,175800,18,Efrain,Alvarez,9828,FC Cerberus,3273671,SECOND_HALF,False,foulConceded,foulConceded,0.855154,0.408977,,,,,
32127921,25199,5400000,0,175823,11,James Philip,Milner,9829,FC Hercules,3308142,SECOND_HALF,False,freeKick passFailed passFailedFrom10 passFailedTo17 passFailedFrom10To17 forwardPassFailed longPassFailed passFailedFrom10 passFailedTo17 passFailedFrom10To17 forwardPassFailed longPassFailed,freeKick,0.0722235,0.560969,,,,0.446328,0.93619
32128110,25199,5400000,0,175799,1,Bradley,Lashley,9828,FC Cerberus,3311459,SECOND_HALF,False,possession,possession,0.540813,0.0529774,,,,,
32127922,25199,5400000,0,,,,,9829,FC Hercules,3311572,SECOND_HALF,False,,,0.446328,0.93619,,,,,
32128111,25199,5400000,0,175799,1,Bradley,Lashley,9828,FC Cerberus,3317912,SECOND_HALF,False,passSucceeded passSucceededFrom2 passSucceededTo3 passSucceededFrom2To3 sidewaysPassSucceeded mediumPassSucceeded passSucceededFrom2 passSucceededTo3 passSucceededFrom2To3 sidewaysPassSucceeded mediumPassSucceeded,passSucceeded,0.517588,0.140764,175801,Tomáš,Vlček,0.777504,0.142435
32128112,25199,5400000,0,175801,28,Tomáš,Vlček,9828,FC Cerberus,3319626,SECOND_HALF,False,passReceived,passReceived,0.777504,0.142435,,,,,
32128113,25199,5400000,0,175801,28,Tomáš,Vlček,9828,FC Cerberus,3320996,SECOND_HALF,False,passSucceeded passSucceededFrom6 passSucceededTo12 passSucceededFrom6To12 forwardPassSucceeded longPassSucceeded passSucceededFrom6 passSucceededTo12 passSucceededFrom6To12 forwardPassSucceeded longPassSucceeded,passSucceeded,0.812836,0.169614,175808,Kerem,Demirbay,0.682328,0.505481
32127925,25199,5400000,0,175824,4,Simon,Thern,9829,FC Hercules,3323172,SECOND_HALF,False,aerialDuelFailed,aerialDuelFailed,0.324401,0.489636,,,,,
32128114,25199,5400000,0,175808,14,Kerem,Demirbay,9828,FC Cerberus,3323292,SECOND_HALF,False,aerialDuelSucceeded passReceived,aerialDuelSucceeded passReceived,0.682328,0.505481,,,,,
32128117,25199,5400000,0,175808,14,Kerem,Demirbay,9828,FC Cerberus,3324037,SECOND_HALF,False,passSucceeded passSucceededFrom8 passSucceededTo8 passSucceededFrom8To8 backwardPassSucceeded shortPassSucceeded passSucceededFrom8 passSucceededTo8 passSucceededFrom8To8 backwardPassSucceeded shortPassSucceeded,passSucceeded,0.665272,0.486339,175807,Patrick,Möschl,0.65759,0.469166
32128118,25199,5400000,0,175807,23,Patrick,Möschl,9828,FC Cerberus,3324710,SECOND_HALF,False,passReceived,passReceived,0.65759,0.469166,,,,,
32127930,25199,5400000,0,175825,2,Conor,McAleny,9829,FC Hercules,3326619,SECOND_HALF,False,attackRouteStart intercept passSucceeded passSucceededFrom8 passSucceededTo8 passSucceededFrom8To8 sidewaysPassSucceeded shortPassSucceeded passSucceededFrom8 passSucceededTo8 passSucceededFrom8To8 sidewaysPassSucceeded shortPassSucceeded,intercept passSucceeded,0.518534,0.435203,175822,Joris,Gnagnon,0.463301,0.417462
32127931,25199,5400000,0,175822,17,Joris,Gnagnon,9829,FC Hercules,3327675,SECOND_HALF,False,passReceived,passReceived,0.463301,0.417462,,,,,
32127959,25199,5400000,0,175822,17,Joris,Gnagnon,9829,FC Hercules,3328261,SECOND_HALF,False,passSucceeded passSucceededFrom8 passSucceededTo7 passSucceededFrom8To7 sidewaysPassSucceeded shortPassSucceeded passSucceededFrom8 passSucceededTo7 passSucceededFrom8To7 sidewaysPassSucceeded shortPassSucceeded,passSucceeded,0.450341,0.418864,175820,Zlatko,Junuzović,0.330756,0.438329
32127960,25199,5400000,0,175820,10,Zlatko,Junuzović,9829,FC Hercules,3329604,SECOND_HALF,False,passReceived,passReceived,0.330756,0.438329,,,,,
32127962,25199,5400000,0,175820,10,Zlatko,Junuzović,9829,FC Hercules,3330295,SECOND_HALF,False,passSucceeded passSucceededFrom7 passSucceededTo10 passSucceededFrom7To10 forwardPassSucceeded mediumPassSucceeded passSucceededFrom7 passSucceededTo10 passSucceededFrom7To10 forwardPassSucceeded mediumPassSucceeded,passSucceeded,0.319215,0.446846,175818,Dominic,Ball,0.0393381,0.579426
32127963,25199,5400000,0,175818,7,Dominic,Ball,9829,FC Hercules,3332088,SECOND_HALF,False,passReceived,passReceived,0.0393381,0.579426,,,,,
32127964,25199,5400000,0,175818,7,Dominic,Ball,9829,FC Hercules,3333102,SECOND_HALF,False,passSucceeded passSucceededFrom10 passSucceededTo7 passSucceededFrom10To7 backwardPassSucceeded shortPassSucceeded passSucceededFrom10 passSucceededTo7 passSucceededFrom10To7 backwardPassSucceeded shortPassSucceeded,passSucceeded,0.0304533,0.566685,175823,James Philip,Milner,0.0752828,0.473602
32127965,25199,5400000,0,175823,11,James Philip,Milner,9829,FC Hercules,3333885,SECOND_HALF,False,passReceived,passReceived,0.0752828,0.473602,,,,,
32127966,25199,5400000,0,175823,11,James Philip,Milner,9829,FC Hercules,3335760,SECOND_HALF,False,passSucceeded passSucceededFrom7 passSucceededTo7 passSucceededFrom7To7 sidewaysPassSucceeded shortPassSucceeded passSucceededFrom7 passSucceededTo7 passSucceededFrom7To7 sidewaysPassSucceeded shortPassSucceeded,passSucceeded,0.0895954,0.476485,175820,Zlatko,Junuzović,0.184741,0.47221
32127967,25199,5400000,0,175820,10,Zlatko,Junuzović,9829,FC Hercules,3336664,SECOND_HALF,False,passReceived,passReceived,0.184741,0.47221,,,,,
32127968,25199,5400000,0,175820,10,Zlatko,Junuzović,9829,FC Hercules,3339311,SECOND_HALF,False,passSucceeded passSucceededFrom7 passSucceededTo11 passSucceededFrom7To11 forwardPassSucceeded mediumPassSucceeded passSucceededFrom7 passSucceededTo11 passSucceededFrom7To11 forwardPassSucceeded mediumPassSucceeded,passSucceeded,0.262122,0.485709,175821,Douglas Arthur,Silbeira Martins,0.40024,0.645332
32128123,25199,5400000,0,175805,6,Ramiro,Ruiz,9828,FC Cerberus,3340123,SECOND_HALF,False,tackleFailed,tackleFailed,0.639299,0.42267,,,,,
32127969,25199,5400000,0,175821,20,Douglas Arthur,Silbeira Martins,9829,FC Hercules,3340608,SECOND_HALF,False,ballMissed passReceived,ballMissed passReceived,0.40024,0.645332,,,,,
32128127,25199,5400000,0,175802,30,Éder Marvin,Oliveira Simão,9828,FC Cerberus,3341779,SECOND_HALF,False,possession,possession,0.613399,0.349018,,,,,
32127970,25199,5400000,0,175821,20,Douglas Arthur,Silbeira Martins,9829,FC Hercules,3342616,SECOND_HALF,False,groundDuelSucceeded intercept,intercept groundDuelSucceeded,0.369063,0.642569,,,,,
32128128,25199,5400000,0,175802,30,Éder Marvin,Oliveira Simão,9828,FC Cerberus,3342644,SECOND_HALF,False,groundDuelFailed,groundDuelFailed,0.631645,0.356839,,,,,
32127973,25199,5400000,0,175821,20,Douglas Arthur,Silbeira Martins,9829,FC Hercules,3347867,SECOND_HALF,False,shotOnTarget footLeft shotOnTargetInPenaltyArea shotOnTargetInPenaltyArea,shotOnTarget footLeft,0.336086,0.868011,,,,,
32128130,25199,5400000,0,175799,1,Bradley,Lashley,9828,FC Cerberus,3348537,SECOND_HALF,False,saveByPunching,saveByPunching,0.547832,0.0377551,,,,,
32128131,25199,5400000,0,175803,25,Christian,Günter,9828,FC Cerberus,3349276,SECOND_HALF,False,cutoff,cutoff,0.491379,0.057672,,,,,
32127974,25199,5400000,0,175818,7,Dominic,Ball,9829,FC Hercules,3350666,SECOND_HALF,False,possession goal footRight attackRouteEnd goalInPenaltyArea goalInPenaltyArea,goal possession footRight,0.519594,0.926882,,,,,
32128133,25199,5400000,0,175799,1,Bradley,Lashley,9828,FC Cerberus,3351313,SECOND_HALF,False,goalAgainst,goalAgainst,0.553295,0.0304736,,,,,
32128144,25199,5400000,0,175808,14,Kerem,Demirbay,9828,FC Cerberus,3458447,SECOND_HALF,False,passSucceeded passSucceededFrom11 passSucceededTo8 passSucceededFrom11To8 backwardPassSucceeded shortPassSucceeded passSucceededFrom11 passSucceededTo8 passSucceededFrom11To8 backwardPassSucceeded shortPassSucceeded,passSucceeded,0.507858,0.500257,175804,Simen,Rafn,0.502199,0.435041
32128145,25199,5400000,0,175804,32,Simen,Rafn,9828,FC Cerberus,3459174,SECOND_HALF,False,passReceived,passReceived,0.502199,0.435041,,,,,
32128148,25199,5400000,0,175804,32,Simen,Rafn,9828,FC Cerberus,3460044,SECOND_HALF,False,passSucceeded passSucceededFrom8 passSucceededTo9 passSucceededFrom8To9 sidewaysPassSucceeded mediumPassSucceeded passSucceededFrom8 passSucceededTo9 passSucceededFrom8To9 sidewaysPassSucceeded mediumPassSucceeded,passSucceeded,0.501768,0.422293,175800,Efrain,Alvarez,0.793,0.405844
32128149,25199,5400000,0,175800,18,Efrain,Alvarez,9828,FC Cerberus,3461452,SECOND_HALF,False,passReceived,passReceived,0.793,0.405844,,,,,
32128150,25199,5400000,0,175800,18,Efrain,Alvarez,9828,FC Cerberus,3463179,SECOND_HALF,False,passSucceeded passSucceededFrom9 passSucceededTo8 passSucceededFrom9To8 sidewaysPassSucceeded shortPassSucceeded passSucceededFrom9 passSucceededTo8 passSucceededFrom9To8 sidewaysPassSucceeded shortPassSucceeded,passSucceeded,0.736637,0.447237,175805,Ramiro,Ruiz,0.586339,0.485646
32128151,25199,5400000,0,175805,6,Ramiro,Ruiz,9828,FC Cerberus,3463945,SECOND_HALF,False,passFailed passFailedFrom8 passFailedTo12 passFailedFrom8To12 sidewaysPassFailed longPassFailed passReceived passFailedFrom8 passFailedTo12 passFailedFrom8To12 sidewaysPassFailed mediumPassFailed,passFailed passReceived,0.586339,0.485646,,,,1.0,0.577695
32128152,25199,5400000,0,,,,,9828,FC Cerberus,3465577,SECOND_HALF,False,,,1.0,0.577695,,,,,
32127975,25199,5400000,0,175823,11,James Philip,Milner,9829,FC Hercules,3478986,SECOND_HALF,False,throwIn passFailed passFailedFrom7 passFailedTo10 passFailedFrom7To10 forwardPassFailed mediumPassFailed passFailedFrom7 passFailedTo10 passFailedFrom7To10 forwardPassFailed mediumPassFailed,throwIn,0.0,0.43955,175821,Douglas Arthur,Silbeira Martins,0.0491457,0.60711
32127976,25199,5400000,0,175821,20,Douglas Arthur,Silbeira Martins,9829,FC Hercules,3480793,SECOND_HALF,False,groundDuelFailed,groundDuelFailed,0.0491457,0.60711,,,,,
32128154,25199,5400000,0,175801,28,Tomáš,Vlček,9828,FC Cerberus,3480979,SECOND_HALF,False,groundDuelSucceeded intercept,intercept groundDuelSucceeded,0.959838,0.393102,,,,,
32128156,25199,5400000,0,175801,28,Tomáš,Vlček,9828,FC Cerberus,3482171,SECOND_HALF,False,passSucceeded passSucceededFrom9 passSucceededTo9 passSucceededFrom9To9 forwardPassSucceeded shortPassSucceeded passSucceededFrom9 passSucceededTo9 passSucceededFrom9To9 forwardPassSucceeded shortPassSucceeded,passSucceeded,0.981908,0.412398,175807,Patrick,Möschl,0.980911,0.449091
32128157,25199,5400000,0,175807,23,Patrick,Möschl,9828,FC Cerberus,3482711,SECOND_HALF,False,passReceived,passReceived,0.980911,0.449091,,,,,
32128158,25199,5400000,0,175807,23,Patrick,Möschl,9828,FC Cerberus,3483147,SECOND_HALF,False,passSucceeded passSucceededFrom9 passSucceededTo9 passSucceededFrom9To9 sidewaysPassSucceeded shortPassSucceeded passSucceededFrom9 passSucceededTo9 passSucceededFrom9To9 sidewaysPassSucceeded shortPassSucceeded,passSucceeded,0.978416,0.455973,175804,Simen,Rafn,0.911007,0.46018
32127978,25199,5400000,0,175823,11,James Philip,Milner,9829,FC Hercules,3483185,SECOND_HALF,False,tackleFailed,tackleFailed,0.0265244,0.535439,,,,,
32128159,25199,5400000,0,175804,32,Simen,Rafn,9828,FC Cerberus,3483781,SECOND_HALF,False,passReceived,passReceived,0.911007,0.46018,,,,,
32128160,25199,5400000,0,175804,32,Simen,Rafn,9828,FC Cerberus,3484292,SECOND_HALF,False,passSucceeded passSucceededFrom9 passSucceededTo9 passSucceededFrom9To9 backwardPassSucceeded shortPassSucceeded passSucceededFrom9 passSucceededTo9 passSucceededFrom9To9 backwardPassSucceeded shortPassSucceeded,passSucceeded,0.900285,0.454558,175805,Ramiro,Ruiz,0.863304,0.439617
32128161,25199,5400000,0,175805,6,Ramiro,Ruiz,9828,FC Cerberus,3484671,SECOND_HALF,False,passSucceeded passSucceededFrom9 passSucceededTo9 passSucceededFrom9To9 backwardPassSucceeded shortPassSucceeded passReceived passSucceededFrom9 passSucceededTo9 passSucceededFrom9To9 backwardPassSucceeded shortPassSucceeded,passSucceeded passReceived,0.863304,0.439617,175801,Tomáš,Vlček,0.936006,0.378669
32128162,25199,5400000,0,175801,28,Tomáš,Vlček,9828,FC Cerberus,3485403,SECOND_HALF,False,passReceived,passReceived,0.936006,0.378669,,,,,
32128163,25199,5400000,0,175801,28,Tomáš,Vlček,9828,FC Cerberus,3488953,SECOND_HALF,False,passSucceeded passSucceededFrom6 passSucceededTo9 passSucceededFrom6To9 forwardPassSucceeded shortPassSucceeded passSucceededFrom6 passSucceededTo9 passSucceededFrom6To9 forwardPassSucceeded shortPassSucceeded,passSucceeded,0.936001,0.32751,175805,Ramiro,Ruiz,0.860985,0.402181
32128164,25199,5400000,0,175805,6,Ramiro,Ruiz,9828,FC Cerberus,3489876,SECOND_HALF,False,passReceived,passReceived,0.860985,0.402181,,,,,
32128168,25199,5400000,0,175805,6,Ramiro,Ruiz,9828,FC Cerberus,3491521,SECOND_HALF,False,passFailed passFailedFrom9 passFailedTo11 passFailedFrom9To11 sidewaysPassFailed longPassFailed passFailedFrom9 passFailedTo11 passFailedFrom9To11 sidewaysPassFailed longPassFailed,passFailed,0.818454,0.464236,,,,0.349657,0.506275
32128169,25199,5400000,0,,,,,9828,FC Cerberus,3493422,SECOND_HALF,False,,,0.349657,0.506275,,,,,
32127983,25199,5400000,0,175819,9,Magnus,Blakstad,9829,FC Hercules,3494571,SECOND_HALF,False,possession,possession,0.719673,0.483602,,,,,
32127984,25199,5400000,0,175819,9,Magnus,Blakstad,9829,FC Hercules,3495122,SECOND_HALF,False,passSucceeded passSucceededFrom9 passSucceededTo8 passSucceededFrom9To8 sidewaysPassSucceeded shortPassSucceeded passSucceededFrom9 passSucceededTo8 passSucceededFrom9To8 sidewaysPassSucceeded shortPassSucceeded,passSucceeded,0.708811,0.474711,175822,Joris,Gnagnon,0.565444,0.4469
32127985,25199,5400000,0,175822,17,Joris,Gnagnon,9829,FC Hercules,3496131,SECOND_HALF,False,passReceived,passReceived,0.565444,0.4469,,,,,
